Date,Hour (HE),Day_of_Week,Is_Weekend,Week,Month,Quarter,Market_Demand_MW,Ontario_Demand_MW
02/10/2024,14,Wednesday,FALSE,40,October,Q4,17529,15253
02/10/2024,15,Wednesday,FALSE,40,October,Q4,17566,15365
02/10/2024,16,Wednesday,FALSE,40,October,Q4,18411,15947
02/10/2024,17,Wednesday,FALSE,40,October,Q4,19353,16647
02/10/2024,18,Wednesday,FALSE,40,October,Q4,19079,16789
02/10/2024,19,Wednesday,FALSE,40,October,Q4,19095,16899
02/10/2024,20,Wednesday,FALSE,40,October,Q4,19005,16620
02/10/2024,21,Wednesday,FALSE,40,October,Q4,18149,15833
02/10/2024,22,Wednesday,FALSE,40,October,Q4,16873,14879
02/10/2024,23,Wednesday,FALSE,40,October,Q4,16362,13891
02/10/2024,24,Wednesday,FALSE,40,October,Q4,14973,13134
03/10/2024,1,Thursday,FALSE,40,October,Q4,14430,12678
03/10/2024,2,Thursday,FALSE,40,October,Q4,14347,12481
03/10/2024,3,Thursday,FALSE,40,October,Q4,14673,12422
03/10/2024,4,Thursday,FALSE,40,October,Q4,15126,12499
03/10/2024,5,Thursday,FALSE,40,October,Q4,15716,12909
03/10/2024,6,Thursday,FALSE,40,October,Q4,16729,13984
03/10/2024,7,Thursday,FALSE,40,October,Q4,18134,15342
03/10/2024,8,Thursday,FALSE,40,October,Q4,18339,15505
03/10/2024,9,Thursday,FALSE,40,October,Q4,17475,15362
03/10/2024,10,Thursday,FALSE,40,October,Q4,17187,15105
03/10/2024,11,Thursday,FALSE,40,October,Q4,17100,14978
03/10/2024,12,Thursday,FALSE,40,October,Q4,17071,15141
03/10/2024,13,Thursday,FALSE,40,October,Q4,17398,15282
03/10/2024,14,Thursday,FALSE,40,October,Q4,17935,15362
03/10/2024,15,Thursday,FALSE,40,October,Q4,18342,15779
03/10/2024,16,Thursday,FALSE,40,October,Q4,19060,16397
03/10/2024,17,Thursday,FALSE,40,October,Q4,19610,16999
03/10/2024,18,Thursday,FALSE,40,October,Q4,19222,17007
03/10/2024,19,Thursday,FALSE,40,October,Q4,19036,17103
03/10/2024,20,Thursday,FALSE,40,October,Q4,18761,16793
03/10/2024,21,Thursday,FALSE,40,October,Q4,18426,16194
03/10/2024,22,Thursday,FALSE,40,October,Q4,17203,15234
03/10/2024,23,Thursday,FALSE,40,October,Q4,15985,14091
03/10/2024,24,Thursday,FALSE,40,October,Q4,15494,13426
04/10/2024,1,Friday,FALSE,40,October,Q4,14789,12920
04/10/2024,2,Friday,FALSE,40,October,Q4,14461,12653
04/10/2024,3,Friday,FALSE,40,October,Q4,14293,12563
04/10/2024,4,Friday,FALSE,40,October,Q4,14432,12681
04/10/2024,5,Friday,FALSE,40,October,Q4,15029,13083
04/10/2024,6,Friday,FALSE,40,October,Q4,16334,14188
04/10/2024,7,Friday,FALSE,40,October,Q4,17309,15363
04/10/2024,8,Friday,FALSE,40,October,Q4,17380,15492
04/10/2024,9,Friday,FALSE,40,October,Q4,17124,15386
04/10/2024,10,Friday,FALSE,40,October,Q4,17646,15457
04/10/2024,11,Friday,FALSE,40,October,Q4,17803,15544
04/10/2024,12,Friday,FALSE,40,October,Q4,17881,15461
04/10/2024,13,Friday,FALSE,40,October,Q4,18617,15968
04/10/2024,14,Friday,FALSE,40,October,Q4,18995,16273
04/10/2024,15,Friday,FALSE,40,October,Q4,18761,16341
04/10/2024,16,Friday,FALSE,40,October,Q4,18941,16492
04/10/2024,17,Friday,FALSE,40,October,Q4,19084,16507
04/10/2024,18,Friday,FALSE,40,October,Q4,19027,16280
04/10/2024,19,Friday,FALSE,40,October,Q4,19734,16468
04/10/2024,20,Friday,FALSE,40,October,Q4,19245,16255
04/10/2024,21,Friday,FALSE,40,October,Q4,18510,15508
04/10/2024,22,Friday,FALSE,40,October,Q4,17326,14558
04/10/2024,23,Friday,FALSE,40,October,Q4,15724,13518
04/10/2024,24,Friday,FALSE,40,October,Q4,14834,12928
05/10/2024,1,Saturday,TRUE,40,October,Q4,14445,12443
05/10/2024,2,Saturday,TRUE,40,October,Q4,14384,12323
05/10/2024,3,Saturday,TRUE,40,October,Q4,14471,12139
05/10/2024,4,Saturday,TRUE,40,October,Q4,14209,12108
05/10/2024,5,Saturday,TRUE,40,October,Q4,14258,12247
05/10/2024,6,Saturday,TRUE,40,October,Q4,14206,12665
05/10/2024,7,Saturday,TRUE,40,October,Q4,14658,13240
05/10/2024,8,Saturday,TRUE,40,October,Q4,15405,13740
05/10/2024,9,Saturday,TRUE,40,October,Q4,15989,14119
05/10/2024,10,Saturday,TRUE,40,October,Q4,15735,13860
05/10/2024,11,Saturday,TRUE,40,October,Q4,15740,13666
05/10/2024,12,Saturday,TRUE,40,October,Q4,15866,13790
05/10/2024,13,Saturday,TRUE,40,October,Q4,15636,13741
05/10/2024,14,Saturday,TRUE,40,October,Q4,15434,13618
05/10/2024,15,Saturday,TRUE,40,October,Q4,15945,13973
05/10/2024,16,Saturday,TRUE,40,October,Q4,16870,14477
05/10/2024,17,Saturday,TRUE,40,October,Q4,17750,15171
05/10/2024,18,Saturday,TRUE,40,October,Q4,17884,15507
05/10/2024,19,Saturday,TRUE,40,October,Q4,17864,15519
05/10/2024,20,Saturday,TRUE,40,October,Q4,17681,15019
05/10/2024,21,Saturday,TRUE,40,October,Q4,17179,14360
05/10/2024,22,Saturday,TRUE,40,October,Q4,16303,13514
05/10/2024,23,Saturday,TRUE,40,October,Q4,15274,12673
05/10/2024,24,Saturday,TRUE,40,October,Q4,14537,12194
06/10/2024,1,Sunday,TRUE,40,October,Q4,15018,12001
06/10/2024,2,Sunday,TRUE,40,October,Q4,15068,11843
06/10/2024,3,Sunday,TRUE,40,October,Q4,14929,11718
06/10/2024,4,Sunday,TRUE,40,October,Q4,15006,11685
06/10/2024,5,Sunday,TRUE,40,October,Q4,15155,11819
06/10/2024,6,Sunday,TRUE,40,October,Q4,15423,12114
06/10/2024,7,Sunday,TRUE,40,October,Q4,15494,12530
06/10/2024,8,Sunday,TRUE,40,October,Q4,16265,12990
06/10/2024,9,Sunday,TRUE,40,October,Q4,16934,13489
06/10/2024,10,Sunday,TRUE,40,October,Q4,17061,13688
06/10/2024,11,Sunday,TRUE,40,October,Q4,17103,13788
06/10/2024,12,Sunday,TRUE,40,October,Q4,17390,14243
06/10/2024,13,Sunday,TRUE,40,October,Q4,17544,14623
06/10/2024,14,Sunday,TRUE,40,October,Q4,17860,14942
06/10/2024,15,Sunday,TRUE,40,October,Q4,18089,15058
06/10/2024,16,Sunday,TRUE,40,October,Q4,18544,15395
06/10/2024,17,Sunday,TRUE,40,October,Q4,19285,16064
06/10/2024,18,Sunday,TRUE,40,October,Q4,19833,16427
06/10/2024,19,Sunday,TRUE,40,October,Q4,19718,16282
06/10/2024,20,Sunday,TRUE,40,October,Q4,19202,15744
06/10/2024,21,Sunday,TRUE,40,October,Q4,18558,15032
06/10/2024,22,Sunday,TRUE,40,October,Q4,18002,14135
06/10/2024,23,Sunday,TRUE,40,October,Q4,16927,13361
06/10/2024,24,Sunday,TRUE,40,October,Q4,16453,12838
07/10/2024,1,Monday,FALSE,41,October,Q4,15758,12309
07/10/2024,2,Monday,FALSE,41,October,Q4,15660,12166
07/10/2024,3,Monday,FALSE,41,October,Q4,15447,12069
07/10/2024,4,Monday,FALSE,41,October,Q4,15708,12328
07/10/2024,5,Monday,FALSE,41,October,Q4,15849,12857
07/10/2024,6,Monday,FALSE,41,October,Q4,16681,13807
07/10/2024,7,Monday,FALSE,41,October,Q4,17734,15343
07/10/2024,8,Monday,FALSE,41,October,Q4,17229,15372
07/10/2024,9,Monday,FALSE,41,October,Q4,17236,15371
07/10/2024,10,Monday,FALSE,41,October,Q4,17357,15319
07/10/2024,11,Monday,FALSE,41,October,Q4,17709,15389
07/10/2024,12,Monday,FALSE,41,October,Q4,17421,14947
07/10/2024,13,Monday,FALSE,41,October,Q4,17745,14832
07/10/2024,14,Monday,FALSE,41,October,Q4,17356,14695
07/10/2024,15,Monday,FALSE,41,October,Q4,17924,14765
07/10/2024,16,Monday,FALSE,41,October,Q4,18293,15211
07/10/2024,17,Monday,FALSE,41,October,Q4,18927,16175
07/10/2024,18,Monday,FALSE,41,October,Q4,19013,16642
07/10/2024,19,Monday,FALSE,41,October,Q4,19080,16850
07/10/2024,20,Monday,FALSE,41,October,Q4,19194,16603
07/10/2024,21,Monday,FALSE,41,October,Q4,18599,15675
07/10/2024,22,Monday,FALSE,41,October,Q4,17893,14733
07/10/2024,23,Monday,FALSE,41,October,Q4,16728,13851
07/10/2024,24,Monday,FALSE,41,October,Q4,15317,12787
08/10/2024,1,Tuesday,FALSE,41,October,Q4,15155,12532
08/10/2024,2,Tuesday,FALSE,41,October,Q4,15052,12392
08/10/2024,3,Tuesday,FALSE,41,October,Q4,15532,12628
08/10/2024,4,Tuesday,FALSE,41,October,Q4,15903,12777
08/10/2024,5,Tuesday,FALSE,41,October,Q4,16497,13291
08/10/2024,6,Tuesday,FALSE,41,October,Q4,17660,14461
08/10/2024,7,Tuesday,FALSE,41,October,Q4,18525,15678
08/10/2024,8,Tuesday,FALSE,41,October,Q4,18538,15900
08/10/2024,9,Tuesday,FALSE,41,October,Q4,18583,15627
08/10/2024,10,Tuesday,FALSE,41,October,Q4,18275,15328
08/10/2024,11,Tuesday,FALSE,41,October,Q4,17938,14885
08/10/2024,12,Tuesday,FALSE,41,October,Q4,17695,15063
08/10/2024,13,Tuesday,FALSE,41,October,Q4,18114,15200
08/10/2024,14,Tuesday,FALSE,41,October,Q4,17785,15105
08/10/2024,15,Tuesday,FALSE,41,October,Q4,17751,15078
08/10/2024,16,Tuesday,FALSE,41,October,Q4,18612,15524
08/10/2024,17,Tuesday,FALSE,41,October,Q4,19236,16281
08/10/2024,18,Tuesday,FALSE,41,October,Q4,18962,16645
08/10/2024,19,Tuesday,FALSE,41,October,Q4,19410,17083
08/10/2024,20,Tuesday,FALSE,41,October,Q4,19119,16697
08/10/2024,21,Tuesday,FALSE,41,October,Q4,18843,15863
08/10/2024,22,Tuesday,FALSE,41,October,Q4,17468,14831
08/10/2024,23,Tuesday,FALSE,41,October,Q4,16363,13938
08/10/2024,24,Tuesday,FALSE,41,October,Q4,15393,13269
09/10/2024,1,Wednesday,FALSE,41,October,Q4,14956,12825
09/10/2024,2,Wednesday,FALSE,41,October,Q4,14727,12777
09/10/2024,3,Wednesday,FALSE,41,October,Q4,14790,12712
09/10/2024,4,Wednesday,FALSE,41,October,Q4,15061,12801
09/10/2024,5,Wednesday,FALSE,41,October,Q4,15377,13068
09/10/2024,6,Wednesday,FALSE,41,October,Q4,16754,14158
09/10/2024,7,Wednesday,FALSE,41,October,Q4,17829,15554
09/10/2024,8,Wednesday,FALSE,41,October,Q4,17872,15718
09/10/2024,9,Wednesday,FALSE,41,October,Q4,18012,15756
09/10/2024,10,Wednesday,FALSE,41,October,Q4,17782,15443
09/10/2024,11,Wednesday,FALSE,41,October,Q4,17326,14966
09/10/2024,12,Wednesday,FALSE,41,October,Q4,17178,14975
09/10/2024,13,Wednesday,FALSE,41,October,Q4,17225,15101
09/10/2024,14,Wednesday,FALSE,41,October,Q4,17332,14918
09/10/2024,15,Wednesday,FALSE,41,October,Q4,17324,14882
09/10/2024,16,Wednesday,FALSE,41,October,Q4,18040,15329
09/10/2024,17,Wednesday,FALSE,41,October,Q4,18820,15945
09/10/2024,18,Wednesday,FALSE,41,October,Q4,19235,16385
09/10/2024,19,Wednesday,FALSE,41,October,Q4,20113,17041
09/10/2024,20,Wednesday,FALSE,41,October,Q4,19495,16699
09/10/2024,21,Wednesday,FALSE,41,October,Q4,18854,15958
09/10/2024,22,Wednesday,FALSE,41,October,Q4,17370,14874
09/10/2024,23,Wednesday,FALSE,41,October,Q4,16078,13901
09/10/2024,24,Wednesday,FALSE,41,October,Q4,15160,13217
10/10/2024,1,Thursday,FALSE,41,October,Q4,15056,13085
10/10/2024,2,Thursday,FALSE,41,October,Q4,14403,13004
10/10/2024,3,Thursday,FALSE,41,October,Q4,14114,12840
10/10/2024,4,Thursday,FALSE,41,October,Q4,14168,12854
10/10/2024,5,Thursday,FALSE,41,October,Q4,14881,13497
10/10/2024,6,Thursday,FALSE,41,October,Q4,16839,15037
10/10/2024,7,Thursday,FALSE,41,October,Q4,17316,16189
10/10/2024,8,Thursday,FALSE,41,October,Q4,17527,16200
10/10/2024,9,Thursday,FALSE,41,October,Q4,17404,16006
10/10/2024,10,Thursday,FALSE,41,October,Q4,16864,15352
10/10/2024,11,Thursday,FALSE,41,October,Q4,16783,14984
10/10/2024,12,Thursday,FALSE,41,October,Q4,16706,15005
10/10/2024,13,Thursday,FALSE,41,October,Q4,16692,14962
10/10/2024,14,Thursday,FALSE,41,October,Q4,16401,14773
10/10/2024,15,Thursday,FALSE,41,October,Q4,16550,14821
10/10/2024,16,Thursday,FALSE,41,October,Q4,16977,15363
10/10/2024,17,Thursday,FALSE,41,October,Q4,18019,16248
10/10/2024,18,Thursday,FALSE,41,October,Q4,18280,16796
10/10/2024,19,Thursday,FALSE,41,October,Q4,18256,17116
10/10/2024,20,Thursday,FALSE,41,October,Q4,18198,16796
10/10/2024,21,Thursday,FALSE,41,October,Q4,17981,16221
10/10/2024,22,Thursday,FALSE,41,October,Q4,17232,15338
10/10/2024,23,Thursday,FALSE,41,October,Q4,15929,14419
10/10/2024,24,Thursday,FALSE,41,October,Q4,14935,13766
11/10/2024,1,Friday,FALSE,41,October,Q4,14617,13336
11/10/2024,2,Friday,FALSE,41,October,Q4,14390,13105
11/10/2024,3,Friday,FALSE,41,October,Q4,14403,12737
11/10/2024,4,Friday,FALSE,41,October,Q4,14768,12883
11/10/2024,5,Friday,FALSE,41,October,Q4,15302,13437
11/10/2024,6,Friday,FALSE,41,October,Q4,16847,14689
11/10/2024,7,Friday,FALSE,41,October,Q4,17895,15759
11/10/2024,8,Friday,FALSE,41,October,Q4,17411,15834
11/10/2024,9,Friday,FALSE,41,October,Q4,17246,15785
11/10/2024,10,Friday,FALSE,41,October,Q4,16907,15366
11/10/2024,11,Friday,FALSE,41,October,Q4,16396,14991
11/10/2024,12,Friday,FALSE,41,October,Q4,17014,15121
11/10/2024,13,Friday,FALSE,41,October,Q4,17098,15334
11/10/2024,14,Friday,FALSE,41,October,Q4,16932,14964
11/10/2024,15,Friday,FALSE,41,October,Q4,17067,14884
11/10/2024,16,Friday,FALSE,41,October,Q4,17963,15557
11/10/2024,17,Friday,FALSE,41,October,Q4,18744,16144
11/10/2024,18,Friday,FALSE,41,October,Q4,18923,16299
11/10/2024,19,Friday,FALSE,41,October,Q4,19320,16335
11/10/2024,20,Friday,FALSE,41,October,Q4,18877,16090
11/10/2024,21,Friday,FALSE,41,October,Q4,18400,15570
11/10/2024,22,Friday,FALSE,41,October,Q4,17275,14731
11/10/2024,23,Friday,FALSE,41,October,Q4,16253,13866
11/10/2024,24,Friday,FALSE,41,October,Q4,15424,13120
12/10/2024,1,Saturday,TRUE,41,October,Q4,15163,12690
12/10/2024,2,Saturday,TRUE,41,October,Q4,15316,12508
12/10/2024,3,Saturday,TRUE,41,October,Q4,14591,12387
12/10/2024,4,Saturday,TRUE,41,October,Q4,14451,12411
12/10/2024,5,Saturday,TRUE,41,October,Q4,14459,12537
12/10/2024,6,Saturday,TRUE,41,October,Q4,14726,13010
12/10/2024,7,Saturday,TRUE,41,October,Q4,15192,13625
12/10/2024,8,Saturday,TRUE,41,October,Q4,15473,14160
12/10/2024,9,Saturday,TRUE,41,October,Q4,15631,14263
12/10/2024,10,Saturday,TRUE,41,October,Q4,15359,14081
12/10/2024,11,Saturday,TRUE,41,October,Q4,15466,13833
12/10/2024,12,Saturday,TRUE,41,October,Q4,15234,13642
12/10/2024,13,Saturday,TRUE,41,October,Q4,15090,13584
12/10/2024,14,Saturday,TRUE,41,October,Q4,15140,13554
12/10/2024,15,Saturday,TRUE,41,October,Q4,15566,13740
12/10/2024,16,Saturday,TRUE,41,October,Q4,16203,14371
12/10/2024,17,Saturday,TRUE,41,October,Q4,17321,15218
12/10/2024,18,Saturday,TRUE,41,October,Q4,17534,15436
12/10/2024,19,Saturday,TRUE,41,October,Q4,17611,15530
12/10/2024,20,Saturday,TRUE,41,October,Q4,17201,15150
12/10/2024,21,Saturday,TRUE,41,October,Q4,16656,14701
12/10/2024,22,Saturday,TRUE,41,October,Q4,16437,14275
12/10/2024,23,Saturday,TRUE,41,October,Q4,15212,13523
12/10/2024,24,Saturday,TRUE,41,October,Q4,14585,12803
13/10/2024,1,Sunday,TRUE,41,October,Q4,14155,12487
13/10/2024,2,Sunday,TRUE,41,October,Q4,13970,12419
13/10/2024,3,Sunday,TRUE,41,October,Q4,14011,12228
13/10/2024,4,Sunday,TRUE,41,October,Q4,13970,12167
13/10/2024,5,Sunday,TRUE,41,October,Q4,14245,12369
13/10/2024,6,Sunday,TRUE,41,October,Q4,14072,12689
13/10/2024,7,Sunday,TRUE,41,October,Q4,14609,13177
13/10/2024,8,Sunday,TRUE,41,October,Q4,15029,13864
13/10/2024,9,Sunday,TRUE,41,October,Q4,15803,14651
13/10/2024,10,Sunday,TRUE,41,October,Q4,16334,15021
13/10/2024,11,Sunday,TRUE,41,October,Q4,17107,15424
13/10/2024,12,Sunday,TRUE,41,October,Q4,16920,15275
13/10/2024,13,Sunday,TRUE,41,October,Q4,16565,14878
13/10/2024,14,Sunday,TRUE,41,October,Q4,16337,14732
13/10/2024,15,Sunday,TRUE,41,October,Q4,16867,14787
13/10/2024,16,Sunday,TRUE,41,October,Q4,17793,15283
13/10/2024,17,Sunday,TRUE,41,October,Q4,17529,15354
13/10/2024,18,Sunday,TRUE,41,October,Q4,17291,15098
13/10/2024,19,Sunday,TRUE,41,October,Q4,17445,15258
13/10/2024,20,Sunday,TRUE,41,October,Q4,17615,14818
13/10/2024,21,Sunday,TRUE,41,October,Q4,16802,14397
13/10/2024,22,Sunday,TRUE,41,October,Q4,16705,14053
13/10/2024,23,Sunday,TRUE,41,October,Q4,15826,13360
13/10/2024,24,Sunday,TRUE,41,October,Q4,15146,12760
14/10/2024,1,Monday,FALSE,42,October,Q4,14899,12332
14/10/2024,2,Monday,FALSE,42,October,Q4,15187,12189
14/10/2024,3,Monday,FALSE,42,October,Q4,15214,12086
14/10/2024,4,Monday,FALSE,42,October,Q4,15405,12221
14/10/2024,5,Monday,FALSE,42,October,Q4,15524,12444
14/10/2024,6,Monday,FALSE,42,October,Q4,16312,12794
14/10/2024,7,Monday,FALSE,42,October,Q4,16765,13399
14/10/2024,8,Monday,FALSE,42,October,Q4,17185,14030
14/10/2024,9,Monday,FALSE,42,October,Q4,17290,14381
14/10/2024,10,Monday,FALSE,42,October,Q4,16474,14193
14/10/2024,11,Monday,FALSE,42,October,Q4,16643,14091
14/10/2024,12,Monday,FALSE,42,October,Q4,16763,14400
14/10/2024,13,Monday,FALSE,42,October,Q4,17183,14406
14/10/2024,14,Monday,FALSE,42,October,Q4,17277,14264
14/10/2024,15,Monday,FALSE,42,October,Q4,17416,14281
14/10/2024,16,Monday,FALSE,42,October,Q4,17338,14440
14/10/2024,17,Monday,FALSE,42,October,Q4,18427,15362
14/10/2024,18,Monday,FALSE,42,October,Q4,18629,15684
14/10/2024,19,Monday,FALSE,42,October,Q4,18675,15869
14/10/2024,20,Monday,FALSE,42,October,Q4,18217,15507
14/10/2024,21,Monday,FALSE,42,October,Q4,17477,14960
14/10/2024,22,Monday,FALSE,42,October,Q4,16719,14178
14/10/2024,23,Monday,FALSE,42,October,Q4,15884,13455
14/10/2024,24,Monday,FALSE,42,October,Q4,15374,12904
15/10/2024,1,Tuesday,FALSE,42,October,Q4,14837,12589
15/10/2024,2,Tuesday,FALSE,42,October,Q4,14794,12558
15/10/2024,3,Tuesday,FALSE,42,October,Q4,14919,12498
15/10/2024,4,Tuesday,FALSE,42,October,Q4,14868,12760
15/10/2024,5,Tuesday,FALSE,42,October,Q4,15386,13386
15/10/2024,6,Tuesday,FALSE,42,October,Q4,16806,14718
15/10/2024,7,Tuesday,FALSE,42,October,Q4,17985,16213
15/10/2024,8,Tuesday,FALSE,42,October,Q4,18186,16491
15/10/2024,9,Tuesday,FALSE,42,October,Q4,17436,16170
15/10/2024,10,Tuesday,FALSE,42,October,Q4,17176,15799
15/10/2024,11,Tuesday,FALSE,42,October,Q4,17056,15441
15/10/2024,12,Tuesday,FALSE,42,October,Q4,16790,15234
15/10/2024,13,Tuesday,FALSE,42,October,Q4,17305,15285
15/10/2024,14,Tuesday,FALSE,42,October,Q4,17158,15185
15/10/2024,15,Tuesday,FALSE,42,October,Q4,17765,15393
15/10/2024,16,Tuesday,FALSE,42,October,Q4,18075,15806
15/10/2024,17,Tuesday,FALSE,42,October,Q4,18694,16487
15/10/2024,18,Tuesday,FALSE,42,October,Q4,19049,16789
15/10/2024,19,Tuesday,FALSE,42,October,Q4,19918,17147
15/10/2024,20,Tuesday,FALSE,42,October,Q4,19472,16704
15/10/2024,21,Tuesday,FALSE,42,October,Q4,19162,16285
15/10/2024,22,Tuesday,FALSE,42,October,Q4,18291,15435
15/10/2024,23,Tuesday,FALSE,42,October,Q4,16961,14299
15/10/2024,24,Tuesday,FALSE,42,October,Q4,16216,13671
16/10/2024,1,Wednesday,FALSE,42,October,Q4,15955,13293
16/10/2024,2,Wednesday,FALSE,42,October,Q4,15733,13041
16/10/2024,3,Wednesday,FALSE,42,October,Q4,15759,13075
16/10/2024,4,Wednesday,FALSE,42,October,Q4,15627,13288
16/10/2024,5,Wednesday,FALSE,42,October,Q4,16015,13809
16/10/2024,6,Wednesday,FALSE,42,October,Q4,17112,15187
16/10/2024,7,Wednesday,FALSE,42,October,Q4,17990,16545
16/10/2024,8,Wednesday,FALSE,42,October,Q4,18129,16586
16/10/2024,9,Wednesday,FALSE,42,October,Q4,17714,16266
16/10/2024,10,Wednesday,FALSE,42,October,Q4,17516,15938
16/10/2024,11,Wednesday,FALSE,42,October,Q4,17149,15670
16/10/2024,12,Wednesday,FALSE,42,October,Q4,17132,15728
16/10/2024,13,Wednesday,FALSE,42,October,Q4,16796,15372
16/10/2024,14,Wednesday,FALSE,42,October,Q4,16752,15191
16/10/2024,15,Wednesday,FALSE,42,October,Q4,16815,15080
16/10/2024,16,Wednesday,FALSE,42,October,Q4,16855,15327
16/10/2024,17,Wednesday,FALSE,42,October,Q4,17727,16183
16/10/2024,18,Wednesday,FALSE,42,October,Q4,18019,16848
16/10/2024,19,Wednesday,FALSE,42,October,Q4,18416,17191
16/10/2024,20,Wednesday,FALSE,42,October,Q4,17855,16706
16/10/2024,21,Wednesday,FALSE,42,October,Q4,17593,16227
16/10/2024,22,Wednesday,FALSE,42,October,Q4,17150,15342
16/10/2024,23,Wednesday,FALSE,42,October,Q4,16270,14383
16/10/2024,24,Wednesday,FALSE,42,October,Q4,15529,13774
17/10/2024,1,Thursday,FALSE,42,October,Q4,15270,13427
17/10/2024,2,Thursday,FALSE,42,October,Q4,15274,13486
17/10/2024,3,Thursday,FALSE,42,October,Q4,15420,13381
17/10/2024,4,Thursday,FALSE,42,October,Q4,15290,13583
17/10/2024,5,Thursday,FALSE,42,October,Q4,15563,14155
17/10/2024,6,Thursday,FALSE,42,October,Q4,16210,15427
17/10/2024,7,Thursday,FALSE,42,October,Q4,17533,16931
17/10/2024,8,Thursday,FALSE,42,October,Q4,17022,16860
17/10/2024,9,Thursday,FALSE,42,October,Q4,16480,16074
17/10/2024,10,Thursday,FALSE,42,October,Q4,16430,15525
17/10/2024,11,Thursday,FALSE,42,October,Q4,16802,14939
17/10/2024,12,Thursday,FALSE,42,October,Q4,16459,14685
17/10/2024,13,Thursday,FALSE,42,October,Q4,16421,14636
17/10/2024,14,Thursday,FALSE,42,October,Q4,16072,14478
17/10/2024,15,Thursday,FALSE,42,October,Q4,16118,14690
17/10/2024,16,Thursday,FALSE,42,October,Q4,16666,15247
17/10/2024,17,Thursday,FALSE,42,October,Q4,17614,16259
17/10/2024,18,Thursday,FALSE,42,October,Q4,17673,16595
17/10/2024,19,Thursday,FALSE,42,October,Q4,17596,16713
17/10/2024,20,Thursday,FALSE,42,October,Q4,17531,16467
17/10/2024,21,Thursday,FALSE,42,October,Q4,17278,15852
17/10/2024,22,Thursday,FALSE,42,October,Q4,16676,14858
17/10/2024,23,Thursday,FALSE,42,October,Q4,16021,13997
17/10/2024,24,Thursday,FALSE,42,October,Q4,15544,13544
18/10/2024,1,Friday,FALSE,42,October,Q4,14925,12997
18/10/2024,2,Friday,FALSE,42,October,Q4,14758,13068
18/10/2024,3,Friday,FALSE,42,October,Q4,15013,13042
18/10/2024,4,Friday,FALSE,42,October,Q4,15426,13229
18/10/2024,5,Friday,FALSE,42,October,Q4,15947,13820
18/10/2024,6,Friday,FALSE,42,October,Q4,16451,15015
18/10/2024,7,Friday,FALSE,42,October,Q4,17389,16380
18/10/2024,8,Friday,FALSE,42,October,Q4,17008,16209
18/10/2024,9,Friday,FALSE,42,October,Q4,16934,15508
18/10/2024,10,Friday,FALSE,42,October,Q4,16859,15020
18/10/2024,11,Friday,FALSE,42,October,Q4,16723,14747
18/10/2024,12,Friday,FALSE,42,October,Q4,16189,14626
18/10/2024,13,Friday,FALSE,42,October,Q4,16189,14626
18/10/2024,14,Friday,FALSE,42,October,Q4,16189,14626
18/10/2024,15,Friday,FALSE,42,October,Q4,16189,14626
18/10/2024,16,Friday,FALSE,42,October,Q4,16466,15099
18/10/2024,17,Friday,FALSE,42,October,Q4,16758,16038
18/10/2024,18,Friday,FALSE,42,October,Q4,16998,16398
18/10/2024,19,Friday,FALSE,42,October,Q4,16753,16462
18/10/2024,20,Friday,FALSE,42,October,Q4,16888,16155
18/10/2024,21,Friday,FALSE,42,October,Q4,17047,15628
18/10/2024,22,Friday,FALSE,42,October,Q4,16759,14787
18/10/2024,23,Friday,FALSE,42,October,Q4,15988,13932
18/10/2024,24,Friday,FALSE,42,October,Q4,15873,13252
19/10/2024,1,Saturday,TRUE,42,October,Q4,15270,12829
19/10/2024,2,Saturday,TRUE,42,October,Q4,15203,12747
19/10/2024,3,Saturday,TRUE,42,October,Q4,14784,12676
19/10/2024,4,Saturday,TRUE,42,October,Q4,15158,12729
19/10/2024,5,Saturday,TRUE,42,October,Q4,14958,12891
19/10/2024,6,Saturday,TRUE,42,October,Q4,15572,13527
19/10/2024,7,Saturday,TRUE,42,October,Q4,16146,14227
19/10/2024,8,Saturday,TRUE,42,October,Q4,15902,14535
19/10/2024,9,Saturday,TRUE,42,October,Q4,16142,14581
19/10/2024,10,Saturday,TRUE,42,October,Q4,15433,14294
19/10/2024,11,Saturday,TRUE,42,October,Q4,15217,13773
19/10/2024,12,Saturday,TRUE,42,October,Q4,15056,13693
19/10/2024,13,Saturday,TRUE,42,October,Q4,14792,13430
19/10/2024,14,Saturday,TRUE,42,October,Q4,14706,13432
19/10/2024,15,Saturday,TRUE,42,October,Q4,14999,13673
19/10/2024,16,Saturday,TRUE,42,October,Q4,15841,14351
19/10/2024,17,Saturday,TRUE,42,October,Q4,16893,15247
19/10/2024,18,Saturday,TRUE,42,October,Q4,17665,15644
19/10/2024,19,Saturday,TRUE,42,October,Q4,17260,15603
19/10/2024,20,Saturday,TRUE,42,October,Q4,16683,14955
19/10/2024,21,Saturday,TRUE,42,October,Q4,16648,14412
19/10/2024,22,Saturday,TRUE,42,October,Q4,15768,13583
19/10/2024,23,Saturday,TRUE,42,October,Q4,15322,12845
19/10/2024,24,Saturday,TRUE,42,October,Q4,14939,12340
20/10/2024,1,Sunday,TRUE,42,October,Q4,14453,12131
20/10/2024,2,Sunday,TRUE,42,October,Q4,14592,12139
20/10/2024,3,Sunday,TRUE,42,October,Q4,14523,12075
